N-degree;E-degree;Emergency Type;Date;Time
35,1775093;136,9750975;Traffic: VEHICLE ACCIDENT -;12-10-2019;15:44:00
35,12935225;136,9208361;EMS: VEHICLE ACCIDENT;12-10-2019;15:44:11
35,15897332;136,9984981;EMS: HEMORRHAGING;12-10-2019;15:46:10
35,11314154;136,9695162;EMS: SUBJECT IN PAIN;12-10-2019;15:46:19
35,17188438;136,9289876;Fire: VEHICLE ACCIDENT;12-10-2019;15:46:41
35,16392511;136,9716638;EMS: UNCONSCIOUS SUBJECT;12-10-2019;15:47:48
35,12827549;136,9340599;Traffic: VEHICLE ACCIDENT -;12-10-2019;15:50:16
35,14691182;136,9890756;Traffic: ROAD OBSTRUCTION -;12-10-2019;15:50:24
35,16192702;136,9741248;EMS: SUBJECT IN PAIN;12-10-2019;15:53:13
35,1882193;136,9487244;EMS: SUBJECT IN PAIN;12-10-2019;15:55:01
35,13742357;136,9908389;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:01:58
35,17664061;136,9728942;EMS: HEAD INJURY;12-10-2019;16:03:25
35,18385201;136,9226786;Traffic: DISABLED VEHICLE -;12-10-2019;16:05:55
35,19781329;136,9151418;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:08:13
35,12025238;136,9541184;Traffic: DISABLED VEHICLE -;12-10-2019;16:14:03
35,18036466;136,9752412;Traffic: ROAD OBSTRUCTION -;12-10-2019;16:20:37
35,149224;136,9986288;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:20:51
35,11478479;136,9832817;EMS: MATERNITY;12-10-2019;16:21:00
35,12917321;136,9713309;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:23:45
35,13333407;136,9746416;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:27:06
35,16216529;136,9906157;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;16:28:09
35,15022425;136,970028;Traffic: VEHICLE FIRE -;12-10-2019;16:28:32
35,1551405;136,9440763;EMS: SYNCOPAL EPISODE;12-10-2019;16:31:48
35,13374791;136,9757513;EMS: FALL VICTIM;12-10-2019;16:32:05
35,19538648;136,9850842;EMS: SUBJECT IN PAIN;12-10-2019;16:39:28
35,13635817;136,96014;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:43:04
35,18412649;136,9921679;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:44:13
35,13198822;136,9821161;EMS: ALTERED MENTAL STATUS;12-10-2019;16:47:51
35,1400938;136,9286706;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:47:52
35,11499181;136,915821;Traffic: VEHICLE ACCIDENT -;12-10-2019;16:58:16
35,1195272;136,9524656;EMS: RESPIRATORY EMERGENCY;12-10-2019;17:04:27
35,19983802;136,953904;Traffic: VEHICLE ACCIDENT -;12-10-2019;17:06:12
35,11013433;136,9547707;Fire: RESCUE - ELEVATOR;12-10-2019;17:15:09
35,18041301;136,9392652;EMS: SUBJECT IN PAIN;12-10-2019;17:17:57
35,14830634;136,9938627;Fire: FIRE ALARM;12-10-2019;17:19:41
35,18899173;136,9958855;EMS: SEIZURES;12-10-2019;17:23:56
35,19718107;136,9644923;EMS: RESPIRATORY EMERGENCY;12-10-2019;17:24:21
35,17345447;136,9555197;Fire: GAS-ODOR/LEAK;12-10-2019;17:25:34
35,12683372;136,9676658;Traffic: ROAD OBSTRUCTION -;12-10-2019;17:28:40
35,12802397;136,9180107;EMS: ALTERED MENTAL STATUS;12-10-2019;17:30:26
35,18671627;136,9868283;EMS: CARDIAC EMERGENCY;12-10-2019;17:31:13
35,14366622;136,9348863;Traffic: VEHICLE ACCIDENT -;12-10-2019;17:31:35
35,13044258;136,9482259;Traffic: DISABLED VEHICLE -;12-10-2019;17:36:56
35,13001051;136,920532;EMS: MEDICAL ALERT ALARM;12-10-2019;17:38:47
35,12583764;136,969794;Fire: BURN VICTIM;12-10-2019;17:43:09
35,19732982;136,997202;Traffic: DISABLED VEHICLE -;12-10-2019;17:46:53
35,17333792;136,9156579;Traffic: VEHICLE ACCIDENT -;12-10-2019;17:49:03
35,19471317;136,9610298;EMS: ALTERED MENTAL STATUS;12-10-2019;17:57:48
35,14186963;136,9747313;EMS: FALL VICTIM;12-10-2019;18:05:52
35,14435808;136,9974572;Traffic: VEHICLE ACCIDENT -;12-10-2019;18:07:45
35,15558593;136,932369;Traffic: ROAD OBSTRUCTION -;12-10-2019;18:16:25
35,16468027;136,9976612;Traffic: VEHICLE ACCIDENT -;12-10-2019;18:17:33
35,12299573;136,9605361;EMS: FALL VICTIM;12-10-2019;18:25:05
35,18759132;136,9544736;Fire: VEHICLE FIRE;12-10-2019;18:26:53
35,13508837;136,9235927;Fire: FIRE ALARM;12-10-2019;18:31:35
35,15383587;136,963013;EMS: VEHICLE ACCIDENT;12-10-2019;18:36:33
35,19190575;136,9747479;Traffic: VEHICLE ACCIDENT -;12-10-2019;18:37:48
35,18270545;136,9920199;Traffic: ROAD OBSTRUCTION -;12-10-2019;18:42:30
35,11375089;136,9395087;EMS: HEAD INJURY;12-10-2019;18:45:41
35,16902252;136,9668637;EMS: FALL VICTIM;12-10-2019;18:47:12
35,19421858;136,967182;EMS: ALLERGIC REACTION;12-10-2019;19:15:03
35,17590487;136,9210347;Traffic: VEHICLE ACCIDENT -;12-10-2019;19:22:10
35,15635308;136,9189446;EMS: CARDIAC EMERGENCY;12-10-2019;19:23:32
35,14520746;136,9646155;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;19:24:55
35,18760465;136,9653437;Traffic: VEHICLE ACCIDENT -;12-10-2019;19:41:18
35,13127585;136,9289027;EMS: ABDOMINAL PAINS;12-10-2019;20:00:34
35,18781595;136,9508715;Fire: GAS-ODOR/LEAK;12-10-2019;20:03:43
35,13550236;136,9880435;Traffic: ROAD OBSTRUCTION -;12-10-2019;20:06:08
35,19313866;136,9376503;Fire: ELECTRICAL FIRE OUTSIDE;12-10-2019;20:13:23
35,1702541;136,9146919;EMS: GENERAL WEAKNESS;12-10-2019;20:22:03
35,12485281;136,9786912;EMS: GENERAL WEAKNESS;12-10-2019;20:26:15
35,15302676;136,9721933;Fire: APPLIANCE FIRE;12-10-2019;20:30:54
35,11963707;136,911559;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;20:43:56
35,14499;136,9396333;Traffic: VEHICLE ACCIDENT -;12-10-2019;20:45:31
35,13674723;136,9175881;Traffic: ROAD OBSTRUCTION -;12-10-2019;20:45:54
35,18194843;136,954183;EMS: CARDIAC EMERGENCY;12-10-2019;20:47:57
35,12562327;136,9698668;Fire: FIRE ALARM;12-10-2019;21:02:17
35,1143258;136,9148107;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;21:09:01
35,17671143;136,9380093;EMS: CARDIAC EMERGENCY;12-10-2019;21:16:53
35,18363771;136,9463226;EMS: MEDICAL ALERT ALARM;12-10-2019;21:38:07
35,17925356;136,9546352;Traffic: VEHICLE ACCIDENT -;12-10-2019;22:00:52
35,198256;136,968298;Fire: APPLIANCE FIRE;12-10-2019;22:29:11
35,11093817;136,9922327;EMS: MATERNITY;12-10-2019;22:38:43
35,17661138;136,953863;Fire: FIRE ALARM;12-10-2019;22:53:46
35,18700162;136,9854258;Traffic: VEHICLE ACCIDENT -;12-10-2019;23:28:03
35,12445554;136,9134642;EMS: UNKNOWN MEDICAL EMERGENCY;12-10-2019;23:30:14
35,13468954;136,9689457;EMS: DOMESTIC DISTURBANCE;13-10-2019;03:02:36
35,14820916;136,9408747;Traffic: VEHICLE ACCIDENT -;13-10-2019;03:27:39
35,01025733;136,9849092;EMS: SHOOTING;13-10-2019;03:52:10
35,16059216;136,9475609;EMS: SHOOTING;13-10-2019;03:55:17
35,11968469;136,9797501;EMS: CARDIAC EMERGENCY;13-10-2019;04:10:50
35,18942811;136,972121;EMS: ARMED SUBJECT;13-10-2019;04:22:13
35,18866429;136,9217716;Fire: VEHICLE FIRE;13-10-2019;04:35:43
35,17459944;136,9808002;EMS: ANIMAL BITE;13-10-2019;08:09:46
35,14844883;136,9109971;Fire: VEHICLE FIRE;13-10-2019;10:09:46
35,14562099;136,9254385;EMS: SHOOTING;13-10-2019;13:45:13
35,14448618;136,9435548;Traffic: VEHICLE ACCIDENT -;13-10-2019;16:20:39
35,11359993;136,9352259;EMS: MATERNITY;13-10-2019;18:31:23
35,13898646;136,9126707;Traffic: VEHICLE ACCIDENT -;13-10-2019;21:46:39
